retailer_week,week_beginning,week_ending,last_year_retailer_week,last_year_week_ending,fiscal_week,fiscal_month,fiscal_year,calendar_month_name,calendar_month,calendar_year,quarter,week_offset,dsci_inserted_date,dsci_last_modified_date,dsci_last_loaded_date,dsci_last_pulled_date,fiscal_year_offset,calendar_year_offset,quarter_offset,calendar_month_offset,fiscal_month_offset,next_year_retailer_week,next_year_week_ending
202239,2022-10-22,2022-10-28,202139,2021-10-29,39,9,2022,October,10,2022,3,27,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,0,0,2,6,6,202339,2023-10-27
202306,2023-03-04,2023-03-10,202206,2022-03-11,6,2,2023,March,3,2023,1,46,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,4,11,11,202406,2024-03-08
202308,2023-03-18,2023-03-24,202208,2022-03-25,8,2,2023,March,3,2023,1,48,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,4,11,11,202408,2024-03-22
202332,2023-09-02,2023-09-08,202232,2022-09-09,32,8,2023,September,9,2023,3,72,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,6,17,17,202432,2024-09-06
202413,2024-04-20,2024-04-26,202313,2023-04-28,13,3,2024,April,4,2024,1,105,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,8,24,24,202512,2025-04-25
202428,2024-08-03,2024-08-09,202328,2023-08-11,28,7,2024,August,8,2024,3,120,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,10,28,28,202527,2025-08-08
202431,2024-08-24,2024-08-30,202331,2023-09-01,31,8,2024,August,8,2024,3,123,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,10,28,29,202530,2025-08-29
202437,2024-10-05,2024-10-11,202337,2023-10-13,37,9,2024,October,10,2024,3,129,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,10,30,30,202536,2025-10-10
202439,2024-10-19,2024-10-25,202339,2023-10-27,39,9,2024,October,10,2024,3,131,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,10,30,30,202538,2025-10-24
202510,2025-04-05,2025-04-11,202411,2024-04-12,10,3,2025,April,4,2025,1,155,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,12,36,36,202610,2026-04-10
202536,2025-10-04,2025-10-10,202437,2024-10-11,36,9,2025,October,10,2025,3,181,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,14,42,42,202636,2026-10-09
202538,2025-10-18,2025-10-24,202439,2024-10-25,38,9,2025,October,10,2025,3,183,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,14,42,42,202638,2026-10-23
202547,2025-12-20,2025-12-26,202448,2024-12-27,47,11,2025,December,12,2025,4,192,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,15,44,44,202647,2026-12-25
202607,2026-03-14,2026-03-20,202507,2025-03-21,7,2,2026,March,3,2026,1,204,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,16,47,47,202707,2027-03-19
202619,2026-06-06,2026-06-12,202519,2025-06-13,19,5,2026,June,6,2026,2,216,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,17,50,50,202719,2027-06-11
202636,2026-10-03,2026-10-09,202536,2025-10-10,36,9,2026,October,10,2026,3,233,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,18,54,54,202736,2027-10-08
202704,2027-02-20,2027-02-26,202604,2026-02-27,4,1,2027,February,2,2027,1,253,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,20,58,58,202804,2028-02-25
202720,2027-06-12,2027-06-18,202620,2026-06-19,20,5,2027,June,6,2027,2,269,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,21,62,62,202820,2028-06-16
202721,2027-06-19,2027-06-25,202621,2026-06-26,21,5,2027,June,6,2027,2,270,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,21,62,62,202821,2028-06-23
202745,2027-12-04,2027-12-10,202645,2026-12-11,45,11,2027,December,12,2027,4,294,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,23,68,68,202845,2028-12-08
202803,2028-02-12,2028-02-18,202703,2027-02-19,3,1,2028,February,2,2028,1,304,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,24,70,70,202903,2029-02-16
202812,2028-04-15,2028-04-21,202712,2027-04-23,12,3,2028,April,4,2028,1,313,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,24,72,72,202912,2029-04-20
202816,2028-05-13,2028-05-19,202716,2027-05-21,16,4,2028,May,5,2028,2,317,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,73,73,202916,2029-05-18
202820,2028-06-10,2028-06-16,202720,2027-06-18,20,5,2028,June,6,2028,2,321,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,74,74,202920,2029-06-15
202821,2028-06-17,2028-06-23,202721,2027-06-25,21,5,2028,June,6,2028,2,322,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,74,74,202921,2029-06-22
202839,2028-10-21,2028-10-27,202739,2027-10-29,39,9,2028,October,10,2028,3,340,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,26,78,78,202939,2029-10-26
202840,2028-10-28,2028-11-03,202740,2027-11-05,40,10,2028,November,11,2028,4,341,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,27,79,79,202940,2029-11-02
202844,2028-11-25,2028-12-01,202744,2027-12-03,44,11,2028,December,12,2028,4,345,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,27,80,80,202944,2029-11-30
202902,2029-02-03,2029-02-09,202802,2028-02-11,2,1,2029,February,2,2029,1,355,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,28,82,82,203002,2030-02-08
202914,2029-04-28,2029-05-04,202814,2028-05-05,14,4,2029,May,5,2029,2,367,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,29,85,85,203014,2030-05-03
202926,2029-07-21,2029-07-27,202826,2028-07-28,26,6,2029,July,7,2029,2,379,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,29,87,87,203026,2030-07-26
203008,2030-03-16,2030-03-22,202908,2029-03-23,8,2,2030,March,3,2030,1,413,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,32,95,95,203107,2031-03-21
203017,2030-05-18,2030-05-24,202917,2029-05-25,17,4,2030,May,5,2030,2,422,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,33,97,97,203116,2031-05-23
203022,2030-06-22,2030-06-28,202922,2029-06-29,22,5,2030,June,6,2030,2,427,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,33,98,98,203121,2031-06-27
203040,2030-10-26,2030-11-01,202940,2029-11-02,40,10,2030,November,11,2030,4,445,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,35,103,103,203139,2031-10-31
203109,2031-03-29,2031-04-04,203010,2030-04-05,9,2,2031,April,4,2031,1,467,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,108,107,203209,2032-04-02
203112,2031-04-19,2031-04-25,203013,2030-04-26,12,3,2031,April,4,2031,1,470,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,108,108,203212,2032-04-23
203115,2031-05-10,2031-05-16,203016,2030-05-17,15,4,2031,May,5,2031,2,473,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,37,109,109,203215,2032-05-14
203120,2031-06-14,2031-06-20,203021,2030-06-21,20,5,2031,June,6,2031,2,478,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,37,110,110,203220,2032-06-18
203129,2031-08-16,2031-08-22,203030,2030-08-23,29,7,2031,August,8,2031,3,487,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,38,112,112,203229,2032-08-20
203211,2032-04-10,2032-04-16,203111,2031-04-18,11,3,2032,April,4,2032,1,521,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,40,120,120,203311,2033-04-15
203212,2032-04-17,2032-04-23,203112,2031-04-25,12,3,2032,April,4,2032,1,522,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,40,120,120,203312,2033-04-22
203223,2032-07-03,2032-07-09,203123,2031-07-11,23,6,2032,July,7,2032,2,533,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,41,123,123,203323,2033-07-08
203228,2032-08-07,2032-08-13,203128,2031-08-15,28,7,2032,August,8,2032,3,538,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,42,124,124,203328,2033-08-12
203233,2032-09-11,2032-09-17,203133,2031-09-19,33,8,2032,September,9,2032,3,543,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,42,125,125,203333,2033-09-16
203249,2033-01-01,2033-01-07,203149,2032-01-09,49,12,2032,January,1,2033,4,559,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,11,43,129,129,203349,2034-01-06
203323,2033-07-02,2033-07-08,203223,2032-07-09,23,6,2033,July,7,2033,2,585,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,45,135,135,203423,2034-07-07
203340,2033-10-29,2033-11-04,203240,2032-11-05,40,10,2033,November,11,2033,4,602,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,47,139,139,203440,2034-11-03
203347,2033-12-17,2033-12-23,203247,2032-12-24,47,11,2033,December,12,2033,4,609,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,47,140,140,203447,2034-12-22
203348,2033-12-24,2033-12-30,203248,2032-12-31,48,11,2033,December,12,2033,4,610,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,47,140,140,203448,2034-12-29
203404,2034-02-18,2034-02-24,203304,2033-02-25,4,1,2034,February,2,2034,1,618,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,48,142,142,203504,2035-02-23
203422,2034-06-24,2034-06-30,203322,2033-07-01,22,5,2034,June,6,2034,2,636,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,49,146,146,203522,2035-06-29
203427,2034-07-29,2034-08-04,203327,2033-08-05,27,7,2034,August,8,2034,3,641,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,50,148,148,203527,2035-08-03
203428,2034-08-05,2034-08-11,203328,2033-08-12,28,7,2034,August,8,2034,3,642,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,50,148,148,203528,2035-08-10
203439,2034-10-21,2034-10-27,203339,2033-10-28,39,9,2034,October,10,2034,3,653,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,50,150,150,203539,2035-10-26
203509,2035-03-24,2035-03-30,203409,2034-03-31,9,2,2035,March,3,2035,1,675,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,52,155,155,203609,2036-03-28
203511,2035-04-07,2035-04-13,203411,2034-04-14,11,3,2035,April,4,2035,1,677,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,52,156,156,203611,2036-04-11
203518,2035-05-26,2035-06-01,203418,2034-06-02,18,5,2035,June,6,2035,2,684,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,53,158,158,203618,2036-05-30
203528,2035-08-04,2035-08-10,203428,2034-08-11,28,7,2035,August,8,2035,3,694,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,54,160,160,203628,2036-08-08
203540,2035-10-27,2035-11-02,203440,2034-11-03,40,10,2035,November,11,2035,4,706,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,55,163,163,203640,2036-10-31
203544,2035-11-24,2035-11-30,203444,2034-12-01,44,11,2035,November,11,2035,4,710,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,55,163,164,203644,2036-11-28
203601,2036-01-26,2036-02-01,203501,2035-02-02,1,1,2036,February,2,2036,1,719,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,56,166,166,203653,2037-01-30
203608,2036-03-15,2036-03-21,203508,2035-03-23,8,2,2036,March,3,2036,1,726,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,56,167,167,203707,2037-03-20
203618,2036-05-24,2036-05-30,203518,2035-06-01,18,5,2036,May,5,2036,2,736,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,57,169,170,203717,2037-05-29
203621,2036-06-14,2036-06-20,203521,2035-06-22,21,5,2036,June,6,2036,2,739,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,57,170,170,203720,2037-06-19
203635,2036-09-20,2036-09-26,203535,2035-09-28,35,8,2036,September,9,2036,3,753,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,58,173,173,203734,2037-09-25
203641,2036-11-01,2036-11-07,203541,2035-11-09,41,10,2036,November,11,2036,4,759,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,59,175,175,203740,2037-11-06
203706,2037-03-07,2037-03-13,203607,2036-03-14,6,2,2037,March,3,2037,1,777,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,60,179,179,203806,2038-03-12
203724,2037-07-11,2037-07-17,203625,2036-07-18,24,6,2037,July,7,2037,2,795,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,61,183,183,203824,2038-07-16
203750,2038-01-09,2038-01-15,203651,2037-01-16,50,12,2037,January,1,2038,4,821,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,16,63,189,189,203850,2039-01-14
203804,2038-02-20,2038-02-26,203704,2037-02-27,4,1,2038,February,2,2038,1,827,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,64,190,190,203904,2039-02-25
203832,2038-09-04,2038-09-10,203732,2037-09-11,32,8,2038,September,9,2038,3,855,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,66,197,197,203932,2039-09-09
203927,2039-07-30,2039-08-05,203827,2038-08-06,27,7,2039,August,8,2039,3,902,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,70,208,208,204027,2040-08-03
203937,2039-10-08,2039-10-14,203837,2038-10-15,37,9,2039,October,10,2039,3,912,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,70,210,210,204037,2040-10-12
204022,2040-06-23,2040-06-29,203922,2039-07-01,22,5,2040,June,6,2040,2,949,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,73,218,218,204122,2041-06-28
204031,2040-08-25,2040-08-31,203931,2039-09-02,31,8,2040,August,8,2040,3,958,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,74,220,221,204131,2041-08-30
204034,2040-09-15,2040-09-21,203934,2039-09-23,34,8,2040,September,9,2040,3,961,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,74,221,221,204134,2041-09-20
204041,2040-11-03,2040-11-09,203941,2039-11-11,41,10,2040,November,11,2040,4,968,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,75,223,223,204141,2041-11-08
204101,2041-01-26,2041-02-01,204001,2040-02-03,1,1,2041,February,2,2041,1,980,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,76,226,226,204153,2042-01-31
204108,2041-03-16,2041-03-22,204008,2040-03-23,8,2,2041,March,3,2041,1,987,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,76,227,227,204207,2042-03-21
204110,2041-03-30,2041-04-05,204010,2040-04-06,10,3,2041,April,4,2041,1,989,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,76,228,228,204209,2042-04-04
204119,2041-06-01,2041-06-07,204019,2040-06-08,19,5,2041,June,6,2041,2,998,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,77,230,230,204218,2042-06-06
204132,2041-08-31,2041-09-06,204032,2040-09-07,32,8,2041,September,9,2041,3,1011,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,78,233,233,204231,2042-09-05
204137,2041-10-05,2041-10-11,204037,2040-10-12,37,9,2041,October,10,2041,3,1016,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,78,234,234,204236,2042-10-10
204201,2042-02-01,2042-02-07,204102,2041-02-08,1,1,2042,February,2,2042,1,1033,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,238,238,204301,2043-02-06
204202,2042-02-08,2042-02-14,204103,2041-02-15,2,1,2042,February,2,2042,1,1034,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,238,238,204302,2043-02-13
204206,2042-03-08,2042-03-14,204107,2041-03-15,6,2,2042,March,3,2042,1,1038,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,239,239,204306,2043-03-13
204211,2042-04-12,2042-04-18,204112,2041-04-19,11,3,2042,April,4,2042,1,1043,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,240,240,204311,2043-04-17
204221,2042-06-21,2042-06-27,204122,2041-06-28,21,5,2042,June,6,2042,2,1053,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,81,242,242,204321,2043-06-26
204236,2042-10-04,2042-10-10,204137,2041-10-11,36,9,2042,October,10,2042,3,1068,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,82,246,246,204336,2043-10-09
204240,2042-11-01,2042-11-07,204141,2041-11-08,40,10,2042,November,11,2042,4,1072,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,83,247,247,204340,2043-11-06
204330,2043-08-22,2043-08-28,204230,2042-08-29,30,7,2043,August,8,2043,3,1114,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,86,256,256,204430,2044-08-26
204348,2043-12-26,2044-01-01,204248,2043-01-02,48,11,2043,January,12,2043,4,1132,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,87,260,260,204448,2044-12-30
204352,2044-01-23,2044-01-29,204252,2043-01-30,52,12,2043,January,1,2044,4,1136,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,22,87,261,261,204452,2045-01-27
204418,2044-05-28,2044-06-03,204318,2043-06-05,18,5,2044,June,6,2044,2,1154,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,89,266,266,204518,2045-06-02
204502,2045-02-04,2045-02-10,204402,2044-02-12,2,1,2045,February,2,2045,1,1190,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,92,274,274,,
204510,2045-04-01,2045-04-07,204410,2044-04-08,10,3,2045,April,4,2045,1,1198,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,92,276,276,,
204536,2045-09-30,2045-10-06,204436,2044-10-07,36,9,2045,October,10,2045,3,1224,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,94,282,282,,
204539,2045-10-21,2045-10-27,204439,2044-10-28,39,9,2045,October,10,2045,3,1227,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,94,282,282,,
204540,2045-10-28,2045-11-03,204440,2044-11-04,40,10,2045,November,11,2045,4,1228,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,95,283,283,,
